"hero_id","hero_name","passive_en","passive_ja","ss_en","ss_ja","extra_en_1","extra_ja_1","extra_en_2","extra_ja_2"
"lizardman_trapper_costume_cute","Kashhrek C3","--- Passives ---

- Resist Sand Damage -
This character has innate resistance against [#!]Sand[#] damage.","--- Passives ---

- 砂ダメージ耐性 -
このキャラクターは[#!]砂[#]ダメージに対する耐性を最初から持つ","・Recovers 48% health for the caster and nearby allies.
・[#!]Growth:[#] All allies get -98.4 attack.
・The caster and nearby allies get 84% defense against [#ff9f81]Fire[#] for 3 turns.","・術者と近くにいる仲間のライフを48%回復する。
・[#!]成長：[#]仲間全員の攻撃力が-98.4増加する。
・術者と近くにいる仲間の[#ff9f81]炎属性[#]への防御力が84%になる(3ターン)","","","",""
"forest_woodsman_warrior_costume_cute","Little John C3","--- Passives ---

- Resist Sand Damage -
This character has innate resistance against [#!]Sand[#] damage.","--- Passives ---

- 砂ダメージ耐性 -
このキャラクターは[#!]砂[#]ダメージに対する耐性を最初から持つ","・Deals 215% damage to all enemies.
・All enemies get -54% mana generation for 3 turns.","・敵全員に215%のダメージを与える。
・3ターンの間、敵全員のマナ生成が-54%になる。","The target receives Spreading Corrosive Poison for 3 turns. The Spreading Corrosive Poison deals 46 Poison damage and lowers the target's mana generation by -2% each turn. Deals extra damage against heroes with Minions or a Mega Minion. This effect spreads to nearby enemies.","3ターンの間、ターゲットに拡散性の腐食性毒を与える。拡散性の腐食性毒はターン毎に46の毒ダメージを与え、ターゲットのマナ生成が-2%減少する。ミニオンまたはメガミニオンを所有する英雄には追加ダメージを付与する。この効果は近くにいる敵にも波及する。","",""
"blackguard_knight_costume_cute","Rigard C3","--- Passives ---

- Resist Sand Damage -
This character has innate resistance against [#!]Sand[#] damage.","--- Passives ---

- 砂ダメージ耐性 -
このキャラクターは[#!]砂[#]ダメージに対する耐性を最初から持つ","・Recovers 45% health for all allies.
・Cleanses status ailments from all allies.
・[#!]Growth:[#] All allies get -98.4 attack.
・All allies get 34% defense for 3 turns.","・仲間全員のライフを45%回復する。
・仲間全員のステータス異常を浄化する。
・[#!]成長：[#]仲間全員の攻撃力が-98.4増加する。
・3ターンの間、仲間全員の防御力が34%になる。","Transform cannot be blocked by status effects, family effects or passives.

・ Only buffs that are dispellable can be transformed.
・Transformed effects: 

・Attack buffs are transformed into 1% attack status ailment for 1 turns.

・Defense buffs are transformed into 1% defense status ailment for 1 turns.

・Mana generation buffs are transformed into 1% mana generation status ailment for 1 turns.","変化はステータス効果やファミリー効果、パッシブによって阻止されない。

・解除可能なバフのみが変化する。
・効果の変化：

・1ターンの間、攻撃力バフが1%の攻撃力異常に変化する。 

・1ターンの間、防御力バフが1%の防御力異常に変化する。 

・1ターンの間、マナ生成バフが1%のマナ生成ステータス異常に変化する。","",""
"forest_archer_costume_cute","Berden C2","--- Passives ---

- Resist Sand Damage -
This character has innate resistance against [#!]Sand[#] damage.","--- Passives ---

- 砂ダメージ耐性 -
このキャラクターは[#!]砂[#]ダメージに対する耐性を最初から持つ","・Deals 330% damage to the target.
・The target gets -24% attack for 6 turns.","・ターゲットに330%のダメージを与える。
・6ターンの間、ターゲットの攻撃力が-24%になる。","Transform cannot be blocked by status effects, family effects or passives.

・ Only buffs that are dispellable can be transformed.
・Transformed effects: 

・Attack buffs are transformed into 76% attack status ailment for -2 turns.

・Defense buffs are transformed into -2% defense status ailment for -2 turns.

・Mana generation buffs are transformed into -2% mana generation status ailment for -2 turns.","変化はステータス効果やファミリー効果、パッシブによって阻止されない。

・解除可能なバフのみが変化する。
・効果の変化：

・-2ターンの間、攻撃力バフが76%の攻撃力異常に変化する。 

・-2ターンの間、防御力バフが-2%の防御力異常に変化する。 

・-2ターンの間、マナ生成バフが-2%のマナ生成ステータス異常に変化する。","",""
"goblin_fighter_costume_cute","Carver C2","--- Passives ---

- Resist Sand Damage -
This character has innate resistance against [#!]Sand[#] damage.","--- Passives ---

- 砂ダメージ耐性 -
このキャラクターは[#!]砂[#]ダメージに対する耐性を最初から持つ","・Deals 155% damage to all enemies.
・Reduces the mana of all enemies by -10%.","・敵全員に155%のダメージを与える。
・敵全員のマナが-10%減少する。","Targetable means characters that aren't defeated, ghosts, or affected by invisibility, abyss, or any similar effect.","「ターゲット可能」とは、戦闘不能になっていないキャラクターやゴーストではないユニット、不可視や奈落の底といった効果を受けていないユニットを意味する。","",""
"forest_friar_costume_cute","Friar Tuck C2","--- Passives ---

- Resist Sand Damage -
This character has innate resistance against [#!]Sand[#] damage.","--- Passives ---

- 砂ダメージ耐性 -
このキャラクターは[#!]砂[#]ダメージに対する耐性を最初から持つ","・Recovers 40% health for the caster and nearby allies.
・[#!]Growth:[#] All allies get -98.4 attack.
・The caster and nearby allies get 12% mana generation for 3 turns.","・術者と近くにいる仲間のライフを40%回復する。
・[#!]成長：[#]仲間全員の攻撃力が-98.4増加する。
・3ターンの間、術者と近くにいる仲間のマナ生成が12%になる。","The target receives Spreading Corrosive Poison for 3 turns. The Spreading Corrosive Poison deals 112 Poison damage and lowers the target's mana generation by 1% each turn. Deals extra damage against heroes with Minions or a Mega Minion. This effect spreads to nearby enemies.","3ターンの間、ターゲットに拡散性の腐食性毒を与える。拡散性の腐食性毒はターン毎に112の毒ダメージを与え、ターゲットのマナ生成が1%減少する。ミニオンまたはメガミニオンを所有する英雄には追加ダメージを付与する。この効果は近くにいる敵にも波及する。","",""
"nomad_female_shaman_costume_cute","Hawkmoon C2","--- Passives ---

- Resist Sand Damage -
This character has innate resistance against [#!]Sand[#] damage.","--- Passives ---

- 砂ダメージ耐性 -
このキャラクターは[#!]砂[#]ダメージに対する耐性を最初から持つ","・Recovers 35% health for all allies.
・Damage is increased by -98.4% per each [##elementred]Fire[#] shield on the board, up to -98.4% damage per hit.
・All allies get 34% defense for 3 turns.","・仲間全員のライフを35%回復する。
・ボード上にある[##elementred]炎属性[#]の盾1つごとに与ダメージが-98.4%増加する。与ダメージは攻撃1発ごとに最大-98.4%まで上昇する。
・3ターンの間、仲間全員の防御力が34%になる。","Transform cannot be blocked by status effects, family effects or passives.

・ Only buffs that are dispellable can be transformed.
・Transformed effects: 

・Attack buffs are transformed into 1% attack status ailment for 1 turns.

・Defense buffs are transformed into 1% defense status ailment for 1 turns.

・Mana generation buffs are transformed into 1% mana generation status ailment for 1 turns.","変化はステータス効果やファミリー効果、パッシブによって阻止されない。

・解除可能なバフのみが変化する。
・効果の変化：

・1ターンの間、攻撃力バフが1%の攻撃力異常に変化する。 

・1ターンの間、防御力バフが1%の防御力異常に変化する。 

・1ターンの間、マナ生成バフが1%のマナ生成ステータス異常に変化する。","",""
"dwarven_smasher_costume_cute","Karil C2","--- Passives ---

- Resist Sand Damage -
This character has innate resistance against [#!]Sand[#] damage.","--- Passives ---

- 砂ダメージ耐性 -
このキャラクターは[#!]砂[#]ダメージに対する耐性を最初から持つ","・Deals 290% damage to the target and minor damage to nearby enemies.","・ターゲットに290%ダメージ、近くにいる敵に小ダメージを与える。","","","",""
"orc_warrior_costume_cute","Nashgar C2","--- Passives ---

- Resist Sand Damage -
This character has innate resistance against [#!]Sand[#] damage.","--- Passives ---

- 砂ダメージ耐性 -
このキャラクターは[#!]砂[#]ダメージに対する耐性を最初から持つ","・Deals 295% damage to the target.
・The target receives 148 Burn damage over 4 turns. This effect can't be cleansed.","・ターゲットに295%のダメージを与える。
・4ターンの間、ターゲットに148の燃焼ダメージを与える。この効果は浄化できない。","All enemies receive Corrosive Burn for 4 turns. The Corrosive Burn deals 0.2 Burn damage and lowers the target's defense by 0.2% each turn. Deals extra damage against heroes with Minions or a Mega Minion.","4ターンの間、敵全員に腐食性燃焼を与える。腐食性燃焼は、ターン毎に0.2の燃焼ダメージを与え、ターゲットの防御力が0.2%ずつ減少する。ミニオンまたはメガミニオンを所有する英雄には追加ダメージを付与する。","",""
"royal_female_knight_costume_cute","Sonya C3","--- Passives ---

- Resist Sand Damage -
This character has innate resistance against [#!]Sand[#] damage.","--- Passives ---

- 砂ダメージ耐性 -
このキャラクターは[#!]砂[#]ダメージに対する耐性を最初から持つ","・Deals 355% damage to the target.
・Dispels buffs from all enemies.","・ターゲットに355%のダメージを与える。
・敵全員のバフを解除する。","","","",""
"oriental_monkey_captain_costume_cute","Wu Kong C3","--- Passives ---

- Resist Sand Damage -
This character has innate resistance against [#!]Sand[#] damage.","--- Passives ---

- 砂ダメージ耐性 -
このキャラクターは[#!]砂[#]ダメージに対する耐性を最初から持つ","・[#!]Growth:[#] All allies get -98.4 attack.
・All allies get 275% attack with 68% accuracy for 5 turns.","・[#!]成長：[#]仲間全員の攻撃力が-98.4増加する。
・5ターンの間、仲間全員の攻撃力が275%に、命中率が68%になる。","Chance to miss also applies to offensive Special Skills.","特殊スキルが不発に終わる可能性は、攻撃系の特殊スキルに対しても適用される。","",""
"lizardman_warrior_costume_cute","Isshtak C2","--- Passives ---

- Resist Sand Damage -
This character has innate resistance against [#!]Sand[#] damage.","--- Passives ---

- 砂ダメージ耐性 -
このキャラクターは[#!]砂[#]ダメージに対する耐性を最初から持つ","・Deals 290% damage to the target and minor damage to nearby enemies.","・ターゲットに290%ダメージ、近くにいる敵に小ダメージを与える。","","","",""
"nordic_mage_costume_cute","Ulmer C2","--- Passives ---

- Resist Sand Damage -
This character has innate resistance against [#!]Sand[#] damage.","--- Passives ---

- 砂ダメージ耐性 -
このキャラクターは[#!]砂[#]ダメージに対する耐性を最初から持つ","・Deals 146% damage to all enemies.
・All enemies get -24% defense for 6 turns. This effect can't be dispelled.","・敵全員に146%のダメージを与える。
・6ターンの間、敵全員の防御力が-24%になる。この効果は解除できない。","Transform cannot be blocked by status effects, family effects or passives.

・ Only buffs that are dispellable can be transformed.
・Transformed effects: 

・Attack buffs are transformed into -2% attack status ailment for -2 turns.

・Defense buffs are transformed into -2% defense status ailment for -2 turns.

・Mana generation buffs are transformed into -2% mana generation status ailment for -2 turns.","変化はステータス効果やファミリー効果、パッシブによって阻止されない。

・解除可能なバフのみが変化する。
・効果の変化：

・-2ターンの間、攻撃力バフが-2%の攻撃力異常に変化する。 

・-2ターンの間、防御力バフが-2%の防御力異常に変化する。 

・-2ターンの間、マナ生成バフが-2%のマナ生成ステータス異常に変化する。","",""
"nomad_female_assassin_costume_cute","Scarlett C3","--- Passives ---

- Resist Sand Damage -
This character has innate resistance against [#!]Sand[#] damage.","--- Passives ---

- 砂ダメージ耐性 -
このキャラクターは[#!]砂[#]ダメージに対する耐性を最初から持つ","・Deals 220% damage to the target and minor damage to nearby enemies.
・The target and nearby enemies get -24% attack for 6 turns.","・ターゲットに220%ダメージ、近くにいる敵に小ダメージを与える。
・6ターンの間、ターゲットと近くにいる敵の攻撃力が-24%になる。","Transform cannot be blocked by status effects, family effects or passives.

・ Only buffs that are dispellable can be transformed.
・Transformed effects: 

・Attack buffs are transformed into 76% attack status ailment for -2 turns.

・Defense buffs are transformed into -2% defense status ailment for -2 turns.

・Mana generation buffs are transformed into -2% mana generation status ailment for -2 turns.","変化はステータス効果やファミリー効果、パッシブによって阻止されない。

・解除可能なバフのみが変化する。
・効果の変化：

・-2ターンの間、攻撃力バフが76%の攻撃力異常に変化する。 

・-2ターンの間、防御力バフが-2%の防御力異常に変化する。 

・-2ターンの間、マナ生成バフが-2%のマナ生成ステータス異常に変化する。","",""
"blackguard_commander_costume_cute","Tiburtus C3","--- Passives ---

- Resist Sand Damage -
This character has innate resistance against [#!]Sand[#] damage.","--- Passives ---

- 砂ダメージ耐性 -
このキャラクターは[#!]砂[#]ダメージに対する耐性を最初から持つ","・Deals 325% damage to the target and minor damage to nearby enemies.
・The target and nearby enemies get -24% defense for 6 turns.","・ターゲットに325%ダメージ、近くにいる敵に小ダメージを与える。
・6ターンの間、ターゲットと近くにいる敵の防御力が-24%になる。","Transform cannot be blocked by status effects, family effects or passives.

・ Only buffs that are dispellable can be transformed.
・Transformed effects: 

・Attack buffs are transformed into -2% attack status ailment for -2 turns.

・Defense buffs are transformed into -2% defense status ailment for -2 turns.

・Mana generation buffs are transformed into -2% mana generation status ailment for -2 turns.","変化はステータス効果やファミリー効果、パッシブによって阻止されない。

・解除可能なバフのみが変化する。
・効果の変化：

・-2ターンの間、攻撃力バフが-2%の攻撃力異常に変化する。 

・-2ターンの間、防御力バフが-2%の防御力異常に変化する。 

・-2ターンの間、マナ生成バフが-2%のマナ生成ステータス異常に変化する。","",""
"dwarven_guard_costume_cute","Boril C3","--- Passives ---

- Resist Sand Damage -
This character has innate resistance against [#!]Sand[#] damage.","--- Passives ---

- 砂ダメージ耐性 -
このキャラクターは[#!]砂[#]ダメージに対する耐性を最初から持つ","・Boosts the caster's and nearby allies' health by -98.4% of damage dealt to each enemy.
[*] For each hit [##elementblue]Ice[#] enemy, the boosted health is -98.4% of damage dealt to them.
・The caster and nearby allies counterattack with 120% of the damage received for 5 turns. This effect cannot be dispelled.","・術者と近くにいる仲間のライフを、個々の敵に与えたダメージの-98.4%ブーストする。
[*] [##elementblue]氷属性[#]の敵に攻撃を当てるたびに、ブーストされるライフは、その敵に与えたダメージの-98.4%になる。
・5ターンの間、術者と付近の仲間が受けたダメージの120%で反撃する。この効果は解除できない。","Sand Touch: Each time the owner of this status effect counterattacks an enemy, the attacker receives 120 Sand damage over 120 turns.","砂の接触：このステータス効果の保有者が敵1体を反撃するたびに、攻撃者が120ターンの間、120の砂ダメージを受ける。","",""
"undead_female_warrior_costume_cute","Sabina C3","--- Passives ---

- Resist Sand Damage -
This character has innate resistance against [#!]Sand[#] damage.","--- Passives ---

- 砂ダメージ耐性 -
このキャラクターは[#!]砂[#]ダメージに対する耐性を最初から持つ","・Recovers 45% health for all allies.
・Dispels buffs from all enemies.
・[#!]Growth:[#] All allies get -98.4 attack.
・All allies get 34% defense for 3 turns.","・仲間全員のライフを45%回復する。
・敵全員のバフを解除する。
・[#!]成長：[#]仲間全員の攻撃力が-98.4増加する。
・3ターンの間、仲間全員の防御力が34%になる。","Transform cannot be blocked by status effects, family effects or passives.

・ Only buffs that are dispellable can be transformed.
・Transformed effects: 

・Attack buffs are transformed into 1% attack status ailment for 1 turns.

・Defense buffs are transformed into 1% defense status ailment for 1 turns.

・Mana generation buffs are transformed into 1% mana generation status ailment for 1 turns.","変化はステータス効果やファミリー効果、パッシブによって阻止されない。

・解除可能なバフのみが変化する。
・効果の変化：

・1ターンの間、攻撃力バフが1%の攻撃力異常に変化する。 

・1ターンの間、防御力バフが1%の防御力異常に変化する。 

・1ターンの間、マナ生成バフが1%のマナ生成ステータス異常に変化する。","",""
"oriental_female_guard_costume_cute","Dawa C2","--- Passives ---

- Resist Sand Damage -
This character has innate resistance against [#!]Sand[#] damage.","--- Passives ---

- 砂ダメージ耐性 -
このキャラクターは[#!]砂[#]ダメージに対する耐性を最初から持つ","・Deals 240% damage to the target and minor damage to nearby enemies.","・ターゲットに240%ダメージ、近くにいる敵に小ダメージを与える。","","","",""
"undead_horned_skeleton_costume_cute","Oberon C2","--- Passives ---

- Resist Sand Damage -
This character has innate resistance against [#!]Sand[#] damage.","--- Passives ---

- 砂ダメージ耐性 -
このキャラクターは[#!]砂[#]ダメージに対する耐性を最初から持つ","・Deals 151% damage to all enemies.
・All enemies receive 76 Poison damage over 4 turns. This effect can't be cleansed.","・敵全員に151%のダメージを与える。
・敵全員に76の毒ダメージを与える(4ターン)。この効果は浄化不可。","The target receives Spreading Corrosive Poison for 4 turns. The Spreading Corrosive Poison deals 0.2 Poison damage and lowers the target's mana generation by 0.2% each turn. Deals extra damage against heroes with Minions or a Mega Minion. This effect spreads to nearby enemies.","4ターンの間、ターゲットに拡散性の腐食性毒を与える。拡散性の腐食性毒はターン毎に0.2の毒ダメージを与え、ターゲットのマナ生成が0.2%減少する。ミニオンまたはメガミニオンを所有する英雄には追加ダメージを付与する。この効果は近くにいる敵にも波及する。","",""
"royal_knight_costume_cute","Gunnar C2","--- Passives ---

- Resist Sand Damage -
This character has innate resistance against [#!]Sand[#] damage.","--- Passives ---

- 砂ダメージ耐性 -
このキャラクターは[#!]砂[#]ダメージに対する耐性を最初から持つ","・Boosts the caster's and nearby allies' health by -98.4% of damage dealt to each enemy.
[*] For each hit [##elementblue]Ice[#] enemy, the boosted health is -98.4% of damage dealt to them.
・All allies become [#!]Soul Connected[#] for 5 turns. Soul Connected allies share received damage.
・All allies get 51% defense for 5 turns.","・術者と近くにいる仲間のライフを、個々の敵に与えたダメージの-98.4%ブーストする。
[*] [##elementblue]氷属性[#]の敵に攻撃を当てるたびに、ブーストされるライフは、その敵に与えたダメージの-98.4%になる。
・5ターンの間、仲間全員に[#!]ソウル・コネクト[#]が発動する。ソウル・コネクトによって魂が繋がった仲間同士は被ダメージを共有する。
・5ターンの間、仲間全員の防御力が51%になる。","Transform cannot be blocked by status effects, family effects or passives.

・ Only buffs that are dispellable can be transformed.
・Transformed effects: 

・Attack buffs are transformed into 3% attack status ailment for 3 turns.

・Defense buffs are transformed into 3% defense status ailment for 3 turns.

・Mana generation buffs are transformed into 3% mana generation status ailment for 3 turns.","変化はステータス効果やファミリー効果、パッシブによって阻止されない。

・解除可能なバフのみが変化する。
・効果の変化：

・3ターンの間、攻撃力バフが3%の攻撃力異常に変化する。 

・3ターンの間、防御力バフが3%の防御力異常に変化する。 

・3ターンの間、マナ生成バフが3%のマナ生成ステータス異常に変化する。","",""
"blackguard_skulker_costume_cute","Renfeld C2","--- Passives ---

- Resist Sand Damage -
This character has innate resistance against [#!]Sand[#] damage.","--- Passives ---

- 砂ダメージ耐性 -
このキャラクターは[#!]砂[#]ダメージに対する耐性を最初から持つ","・Deals 245% damage to the target.","・ターゲットに245%のダメージを与える。","","","",""
"undead_running_skeleton_costume_cute","Tyrum C2","--- Passives ---

- Resist Sand Damage -
This character has innate resistance against [#!]Sand[#] damage.","--- Passives ---

- 砂ダメージ耐性 -
このキャラクターは[#!]砂[#]ダメージに対する耐性を最初から持つ","・Deals 315% damage to the target.
・Dispels buffs from all enemies.","・ターゲットに315%のダメージを与える。
・敵全員のバフを解除する。","","","",""
"s5_cleopatra_costume_feline","Cleopatra C","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Recovers 60% health for all allies.
・All allies are immune to new status ailments for 3 turns, and recover 2320 health for each attempted status ailment.","・仲間全員のライフを60%回復する。
・3ターンの間、仲間全員の新しいステータス異常を無効化する。さらに、ステータス異常を発動されるたびに、ライフが2320回復する。","The Mimic is immune to damage and new status ailments while closed.","ミミックは閉じている間、ダメージと新たなステータス異常に対する耐性を得る。","",""
"s5_tetisheri_costume_molten","Tetisheri C","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Deals 530% damage to the target and minor damage to nearby enemies.
・The target gets -44% defense for 3 turns.
・If the caster is defeated in the next 3 turns, all enemies' mana is reduced by 1%.","・ターゲットに530%ダメージ、近くにいる敵に小ダメージを与える。
・3ターンの間、ターゲットの防御力が-44%になる。
・術者が次の3ターン以内に倒された場合、敵全員のマナが1%になる。","Transform cannot be blocked by status effects, family effects or passives.

・ Only buffs that are dispellable can be transformed.
・Transformed effects: 

・Attack buffs are transformed into -2% attack status ailment for -2 turns.

・Defense buffs are transformed into -2% defense status ailment for -2 turns.

・Mana generation buffs are transformed into -2% mana generation status ailment for -2 turns.","変化はステータス効果やファミリー効果、パッシブによって阻止されない。

・解除可能なバフのみが変化する。
・効果の変化：

・-2ターンの間、攻撃力バフが-2%の攻撃力異常に変化する。 

・-2ターンの間、防御力バフが-2%の防御力異常に変化する。 

・-2ターンの間、マナ生成バフが-2%のマナ生成ステータス異常に変化する。","This effect cannot be replaced with itself.","この効果はそれ自体で置き換えられない。"
"s5_meresankh_costume_disco","Meresankh C","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Deals 180% damage to all enemies.
・The more mana the enemies have, the more damage they will receive, up to 120%.
・Reduces the mana of all enemies by -1%.
・All enemies get -10% mana generation for 3 turns.","・敵全員に180%のダメージを与える。
・敵が所有するマナが多いほど、与えるダメージが増加する。最大で120%になる。
・敵全員のマナが-1%減少する。
・3ターンの間、敵全員のマナ生成が-10%になる。","In Rush Attack tournaments and wars enemies are considered as Very Fast mana speed.
・
・ All monsters and bosses are considered as Average mana speed.","ラッシュアタックのトーナメントと戦争では、敵は極めて速い速度でマナを回復する。
・
・全モンスターとボスは平均的なマナ生成スピードを持つ。","Targetable means characters that aren't defeated, ghosts, or affected by invisibility, abyss, or any similar effect.","「ターゲット可能」とは、戦闘不能になっていないキャラクターやゴーストではないユニット、不可視や奈落の底といった効果を受けていないユニットを意味する。"
"s5_sobek_costume_guardian","Sobek C","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Deals 280% damage to all enemies.
・The attack has a 100% chance to bypass defensive buffs.
・All enemies receive 528 Bleed damage over 4 turns.","・敵全員に280%のダメージを与える。
・攻撃時に100%の確率で、敵の防御バフを無効化する。
・4ターンの間、敵全員に528出血ダメージを与える。","","","",""
"s5_bastet_costume_forest","Bastet C","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Deals 210% damage to all enemies.
・All allies get 45% chance to dodge Special Skills for 3 turns.
[*]Each dodge gives all allies [#!]110%[#] mana generation for 3 turns.","・敵全員に210%のダメージを与える。
・3ターンの間、仲間全員が45%の確率で特殊スキルを回避する。
[*]回避が成功するたびに、 3ターンの間、仲間全員のマナ生成が[#!]110%[#]になる。","","","",""
"s5_azmia_costume_dancing","Azmia C","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Recovers 10% health for all allies.
・The caster and nearby allies counterattack with 110% of the damage received for 4 turns. The damage of the counterattack increases by +5% with each counterattack, maxing out at 110%.","・仲間全員のライフを10%回復する。
・4ターンの間、術者と近くにいる仲間が受けたダメージの110%で敵に反撃する。反撃によって与えるダメージは、反撃するたびに+5%になる（最大110%）。","","","",""
"s5_ahhotep_costume_champion","Ahhotep C","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Deals 370% damage to the target and minor damage to nearby enemies.
・If the caster is defeated in the next 3 turns, all enemies' mana is reduced by 2%.","・ターゲットに370%ダメージ、近くにいる敵に小ダメージを与える。
・術者が次の3ターン以内に倒された場合、敵全員のマナが2%になる。","This effect cannot be replaced with itself.","この効果はそれ自体で置き換えられない。","",""
"s5_aqeela_costume_sorcerer","Aqeela C","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Deals 145% damage to the target and nearby enemies.
・The caster and nearby allies get 45% chance to dodge Special Skills for 3 turns. Each dodge gives 110% defense [#!]stack (Max: 110)[#].","・ターゲットと近くにいる敵に145%のダメージを与える。
・3ターンの間、術者と近くにいる仲間が45%の確率で特殊スキルを回避する。回避が成功するたびに防御力が110%になる。この効果は[#!]累積する（最大：110）：[#]。","","","",""
"s5_eset_costume_goldensun","Eset C","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Deals 260% damage per each [##elementpurple]Dark[#] shield on the board to all enemies, up to 260% damage in total.
・Alters the power of all [##elementyellow]Holy[#] shields on the board. When an attacking Hero casts the special, the shields become enhanced and give 64% more mana. When a defending Hero casts the special, the shields become weakened and give 64% less mana.","・ボード上に[##elementpurple]闇属性[#]の盾が出現する度に、敵全員に260%の追加ダメージを与える。付与ダメージの上限は合計260%まで。
・ボード上にあるすべての[##elementyellow]聖属性[#]の盾を変容する。攻撃側の英雄が特殊スキルを使用すると、盾が強化され、マナが64%になる。防衛側の英雄が特殊スキルを使用すると、盾が弱体化され、マナが64%になる。","This effect targets the same enemy as the first hit if there are no other valid targets.","有効な他のターゲットがいない場合、最初の攻撃を受けた敵をもう一度攻撃する。","",""
"s5_el_naddaha_costume_sea","El Naddaha C","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Deals 295% damage to the target and nearby enemies.
・The target and nearby enemies are immune to new status effect buffs for 3 turns, and receive 2640 damage for each attempted buff.","・ターゲットと近くにいる敵に295%のダメージを与える。
・3ターンの間、ターゲットと近くにいる敵に新しく追加されるステータス効果を付与するバフを無効化する。さらに、バフを追加しようとするたびに2640ダメージを受ける。","","","",""
"s5_sneferu_costume_vanquisher","Sneferu C","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・The attack chains through all the enemies who are adjacent to any hit enemy.
・All enemies are immune to new status effect buffs for 5 turns, and receive 2240 damage for each attempted buff.","・この攻撃は、攻撃した敵のすぐ隣にいる敵全員に連鎖する。
・5ターンの間、敵全員に新しく追加されるステータス効果を付与するバフを無効化する。さらに、バフを追加しようとするたびに2240ダメージを受ける。","","","",""
