"hero_id","hero_name","passive_en","passive_ja","ss_en","ss_ja","extra_en_1","extra_ja_1","extra_en_2","extra_ja_2"
"holy_god_gilligan","Gilligan","--- Passives ---

- Resist Burn -
This character has innate resistance against [#!]Burn[#].

- Mana per Enemy Buff -
Gains a small amount of mana for every active status effect buff that the enemy team has at the start of each turn (maximum of 160 buffs).","--- Passives ---

- 燃焼耐性 -
このキャラクターは[#!]燃焼[#]に対する耐性を最初から持つ

- 敵のバフ数に応じてマナ獲得 -
各ターン開始時に、敵チームの有効なステータス効果バフ数（最大160個）に応じて少量のマナを獲得する。","・Deals 380% damage to the target and nearby enemies.
・The attack has a 80% chance to bypass defensive buffs.
・All allies get 45% defense for 4 turns.
・[##elementyellow]Element Link[#] gives all [##elementyellow]Holy[#] allies -95% chance to dodge status ailments for 4 turns. This effect can't be dispelled.","・ターゲットと近くにいる敵に380%のダメージを与える。
・攻撃時に80%の確率で、敵の防御バフを無効化する。
・4ターンの間、仲間全員の防御力が45%になる。
・4ターンの間、[##elementyellow]属性リンク[#]によって、[##elementyellow]聖属性[#]の仲間全員のステータス異常に対する回避力が-95%になる。この効果は解除できない。","","","",""
"journey_sun_wukong","N/A","","","・Deals 200% damage to the target and minor damage to nearby enemies.","・ターゲットに200%ダメージ、近くにいる敵に小ダメージを与える。","","","",""
"s5_meresankh","Meresankh","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Deals 130% damage to all enemies.
・The more mana the enemies have, the more damage they will receive, up to 120%.
・Reduces the mana of all enemies by -1%.
・All enemies get -13.5% mana generation for 3 turns.","・敵全員に130%のダメージを与える。
・敵が所有するマナが多いほど、与えるダメージが増加する。最大で120%になる。
・敵全員のマナが-1%減少する。
・3ターンの間、敵全員のマナ生成が-13.5%になる。","","","",""
"monster_hunter_hurricane","Hurricane","--- Passives ---

- Gargoyle's Stoneskin -
Every time this Gargoyle casts a Special Skill, their Stoneskin hardens. The next 64 times they receive damage, it is dropped to 1. This effect can't be dispelled.

- Damage Over Time On Special -
When this character casts their Special Skill, they have a [#!]100%[#] chance to recover [#!]100%[#] health for all allies. If the Special Skill is fully charged, the chance is [#!]100%[#].","--- Passives ---

- ガーゴイルの石膚 -
このガーゴイルが特殊スキルを発動するたびに、彼らの石膚が強化される。次の64回に渡って、受けるダメージが1に低下する。この効果は解除できない。

- 一定期間の特殊スキルによるダメージ -
このキャラクターが
特殊スキルを使用した場合、
[#!]100%[#]の確率で、仲間全員のHPを
[#!]100%[#]回復させる。
特殊スキルがフルチャージ
された場合は、確率が
[#!]100%[#]になる。","・Deals 410% damage to the target and nearby enemies.
・The duration of status ailments is reset for the target and nearby enemies.
・The target and nearby enemies receive 916 Burn damage over 4 turns. The caster absorbs 50% of dealt Burn damage as health.
・[#!]Stack (Max: 20):[#] The caster gets 20% attack against the weaker element.","・ターゲットと近くにいる敵に410%のダメージを与える。
・ターゲットと近くにいる敵のステータス異常の持続時間がリセットされる。
・4ターンの間、ターゲットと近くにいる敵に916の燃焼ダメージを与える。術者は、燃焼ダメージで与えたダメージの50%を回復する。
・[#!]累積効果(最大：20):[#]劣勢の属性の敵に対する術者の攻撃力が20%になる。","","","",""
"monster_hunter_knuckles","Knuckles","--- Passives ---

- Gargoyle's Stoneskin -
Every time this Gargoyle casts a Special Skill, their Stoneskin hardens. The next 64 times they receive damage, it is dropped to 1. This effect can't be dispelled.

- Damage Over Time On Special -
When this character casts their Special Skill, they have a [#!]100%[#] chance to recover [#!]100%[#] health for all allies. If the Special Skill is fully charged, the chance is [#!]100%[#].","--- Passives ---

- ガーゴイルの石膚 -
このガーゴイルが特殊スキルを発動するたびに、彼らの石膚が強化される。次の64回に渡って、受けるダメージが1に低下する。この効果は解除できない。

- 一定期間の特殊スキルによるダメージ -
このキャラクターが
特殊スキルを使用した場合、
[#!]100%[#]の確率で、仲間全員のHPを
[#!]100%[#]回復させる。
特殊スキルがフルチャージ
された場合は、確率が
[#!]100%[#]になる。","・All allies get 130% defense, and a further 3% increase every time they are hit during 4 turns, up to 64% defense.
・All allies reflect status ailments and negative stacks for 4 turns.
・[#!]Stack (Max: 20):[#] The caster gets 20% attack against the weaker element.","・4ターンの間、仲間全員の防御力が130%になる。さらに、攻撃を受けるたびに3%ずつ増加する。最大64%まで。
・4ターンの間、仲間全員が新たなステータス異常とマイナスの累積状態を跳ね返す。
・[#!]累積効果(最大：20):[#]劣勢の属性の敵に対する術者の攻撃力が20%になる。","","","",""
"monster_hunter_thunderclap","Thunderclap","--- Passives ---

- Gargoyle's Stoneskin -
Every time this Gargoyle casts a Special Skill, their Stoneskin hardens. The next 64 times they receive damage, it is dropped to 1. This effect can't be dispelled.

- Damage Over Time On Special -
When this character casts their Special Skill, they have a [#!]100%[#] chance to recover [#!]100%[#] health for all allies. If the Special Skill is fully charged, the chance is [#!]100%[#].","--- Passives ---

- ガーゴイルの石膚 -
このガーゴイルが特殊スキルを発動するたびに、彼らの石膚が強化される。次の64回に渡って、受けるダメージが1に低下する。この効果は解除できない。

- 一定期間の特殊スキルによるダメージ -
このキャラクターが
特殊スキルを使用した場合、
[#!]100%[#]の確率で、仲間全員のHPを
[#!]100%[#]回復させる。
特殊スキルがフルチャージ
された場合は、確率が
[#!]100%[#]になる。","・The caster gets Taunt that prevents enemies from using Special Skills on the caster's allies for 5 turns. This effect can't be dispelled.
・The caster regenerates 1160 HP over 5 turns.
・Deals 2880% - 2880% damage to all enemies after 5 turns, based on the damage the caster had taken while this effect was active.
・[#!]Stack (Max: 25):[#] The caster gets 25% attack against the weaker element.","・5ターンの間、術者が挑発のステータス効果を発動し、敵が術者の仲間に特殊スキルを使用できなくなる。この効果は解除できない。
・5ターンの間、術者のHPが1160回復する。
・この効果が発動中に術者が受けたダメージに基づいて、5ターン後に、2880%-2880%のダメージを敵全員に与える。
・[#!]累積効果(最大：25):[#]劣勢の属性の敵に対する術者の攻撃力が25%になる。","","","",""
"monster_hunter_cedar","Cedar","--- Passives ---

- Gargoyle's Stoneskin -
Every time this Gargoyle casts a Special Skill, their Stoneskin hardens. The next 64 times they receive damage, it is dropped to 1. This effect can't be dispelled.

- Damage Over Time On Special -
When this character casts their Special Skill, they have a [#!]100%[#] chance to recover [#!]100%[#] health for all allies. If the Special Skill is fully charged, the chance is [#!]100%[#].","--- Passives ---

- ガーゴイルの石膚 -
このガーゴイルが特殊スキルを発動するたびに、彼らの石膚が強化される。次の64回に渡って、受けるダメージが1に低下する。この効果は解除できない。

- 一定期間の特殊スキルによるダメージ -
このキャラクターが
特殊スキルを使用した場合、
[#!]100%[#]の確率で、仲間全員のHPを
[#!]100%[#]回復させる。
特殊スキルがフルチャージ
された場合は、確率が
[#!]100%[#]になる。","・Deals 175% damage to all enemies.
・All enemies get -115% accuracy, and a further -102% decrease every time they are hit during 4 turns, up to -115% accuracy.
・[#!]Stack (Max: 20):[#] The caster gets 20% attack against the weaker element.","・敵全員に175%のダメージを与える。
・敵全員の命中率が-115%になる。さらに、4ターンの間、攻撃を与えるたびに命中率が-102%減少する。ただし、命中率の上限は-115%まで。
・[#!]累積効果(最大：20):[#]劣勢の属性の敵に対する術者の攻撃力が20%になる。","","","",""
"monster_hunter_tremor","Tremor","--- Passives ---

- Gargoyle's Stoneskin -
Every time this Gargoyle casts a Special Skill, their Stoneskin hardens. The next 64 times they receive damage, it is dropped to 1. This effect can't be dispelled.

- Damage Over Time On Special -
When this character casts their Special Skill, they have a [#!]100%[#] chance to recover [#!]100%[#] health for all allies. If the Special Skill is fully charged, the chance is [#!]100%[#].","--- Passives ---

- ガーゴイルの石膚 -
このガーゴイルが特殊スキルを発動するたびに、彼らの石膚が強化される。次の64回に渡って、受けるダメージが1に低下する。この効果は解除できない。

- 一定期間の特殊スキルによるダメージ -
このキャラクターが
特殊スキルを使用した場合、
[#!]100%[#]の確率で、仲間全員のHPを
[#!]100%[#]回復させる。
特殊スキルがフルチャージ
された場合は、確率が
[#!]100%[#]になる。","・The caster and nearby allies have a 160% chance to drop any received damage to 1 for 3 turns. If this effect is dispelled, it dispels buffs from all enemies.
・The caster gets [#!]Sticky Surface[#] for 3 turns. This effect can't be dispelled.
[*][#!]Sticky Surface[#]: Steals 160 random dispellable buff or Growth effect from an attacking enemy.
・[#!]Stack (Max: 15):[#] The caster gets 15% attack against the weaker element.","・3ターンの間、術者と近くにいる仲間が受けたダメージを160%の確率で1に減少させる。この効果が解除された場合、敵全員のバフを解除する。
・3ターンの間、術者が[#!]粘着層[#]を獲得する。この効果は解除できない。
[*][#!]粘着層[#]：攻撃を仕掛けてきた敵から、ランダムで160個の解除可能なバフまたは成長効果を奪う。
・[#!]累積効果(最大：15):[#]劣勢の属性の敵に対する術者の攻撃力が15%になる。","","","",""
"easter_jasper","Jasper","","","・All allies regenerate 1400 HP over 6 turns. This effect can't be dispelled.
・All allies get 50% attack for 6 turns. This effect can't be dispelled.
・All allies get -71% critical chance for 6 turns.
・The caster gets -5% mana generation for 4 turns. This effect can't be dispelled.","・仲間全員のHPが1400回復(6ターン)。この効果は解除不可
・6ターンの間、仲間全員の攻撃力が50%になる。この効果は解除できない。
・6ターンの間、仲間全員のクリティカル攻撃を与える確率が-71%になる。
・4ターンの間、術者のマナ生成が-5%になる。この効果は解除できない。","","","",""
"easter_archie","Archie","","","・Deals 250% damage to all enemies.
・All enemies are immune to new status effect buffs for 4 turns, and receive 920 damage for each attempted buff.
・The caster gets -110% accuracy for 4 turns. This effect can't be cleansed.","・敵全員に250%のダメージを与える。
・4ターンの間、敵全員に新しく追加されるステータス効果を付与するバフを無効化する。さらに、バフを追加しようとするたびに920ダメージを受ける。
・4ターンの間、術者の命中率が-110%になる。この効果は浄化できない。","","","",""
"dark_god_turgruk","Turgruk","--- Passives ---

- Increased Special Skill Damage -
The first [#!]8[#] times this character casts a Special Skill that deals damage, an additional [#!]50%[#] is added to its power.

- Resist Burn -
This character has innate resistance against [#!]Burn[#].","--- Passives ---

- 特殊スキルによるダメージの増加 -
このキャラクターが攻撃系の特殊スキルを初めて使用した場合、[#!]8[#]回目まで、攻撃力が[#!]50%[#]増加する。

- 燃焼耐性 -
このキャラクターは[#!]燃焼[#]に対する耐性を最初から持つ","・Deals 480% damage to the target.
・[#!]Stack (Max: 5):[#] All damage the target receives is increased by 5%.
・[##elementpurple]Element Link[#] gives all [##elementpurple]Dark[#] allies -95% chance to dodge status ailments for 4 turns. This effect can't be dispelled.","・ターゲットに480%のダメージを与える。
・[#!]累積効果（最大：5）:[#]ターゲットが受けるすべてのダメージが5%増加する。
・4ターンの間、[##elementpurple]属性リンク[#]によって、 [##elementpurple]闇属性[#]の仲間全員のステータス異常に対する回避力が-95%になる。この効果は解除できない。","","","",""
"knights_green_knight","Green Knight","","","・Deals 265% damage to all enemies.
・All active status ailments are uncleansable for all enemies for the remaining turns of the status ailment.
・All enemies get -24% defense for 3 turns. This effect can't be dispelled.
・If the caster is defeated during the next 5 turns, they are resurrected in the beginning of their next turn with 45% health and 4160 damage is dealt to all enemies.","・敵全員に265%のダメージを与える。
・ステータス異常の残り有効ターン中、敵全員に対して発動中のすべてのステータス異常が浄化不可になる。
・3ターンの間、敵全員の防御力が-24%になる。この効果は解除できない。
・5ターン以内に術者が倒れた場合、次のターン開始時に、45%のライフを保有した状態で復活し、敵全員に4160ダメージを与える。","","","",""
"ice_god_suzuna","Suzuna","・Cleanses status ailments from the caster and nearby allies.

--- Passives ---

- Resist Burn -
This character has innate resistance against [#!]Burn[#].

- Resist Fiends -
This character can't receive [#!]Fiends[#].","・術者と近くにいる仲間のステータス異常を浄化する。

--- Passives ---

- 燃焼耐性 -
このキャラクターは[#!]燃焼[#]に対する耐性を最初から持つ

- フィエンド耐性 -
このキャラクターは[#!]フィエンド[#]を所有できない。","・Cleanses status ailments from the caster and nearby allies.
・The caster and nearby allies reflect status ailments and negative stacks for 3 turns.
・The caster and nearby allies regenerate 1720 HP over 3 turns.
・[#41d8fe]Element Link[#] recovers 4% health for all [#41d8fe]Ice[#] allies for 4 turns. This effect can't be dispelled.","・術者と近くにいる仲間のステータス異常を浄化する。
・3ターンの間、術者と近くにいる仲間が新しいステータス異常とマイナスの累積状態を跳ね返す。
・3ターンの間、術者と近くにいる仲間のHPが1720回復する。
・4ターンの間、[#41d8fe]属性リンク[#]によって、[#41d8fe]氷属性[#]の仲間全員のHPが4%回復する。この効果は解除できない。","","","",""
"magic_becky","Becky","--- Passives ---

- Health Recovery on Special -
When this character casts their Special Skill, they have a [#!]50%[#] chance to recover [#!]15%[#] health for all allies. If the Special Skill is fully charged, the chance is [#!]100%[#].

- FAILED: magic_mana_regen_stack_on_special -
lang_id resolution failed.","--- Passives ---

- 特殊スキルによるHP回復 -
このキャラクターが
特殊スキルを使用した場合、
[#!]50%[#]の確率で、仲間全員のHPを
[#!]15%[#]回復させる。
特殊スキルがフルチャージ
された場合は、確率が
[#!]100%[#]になる。","・Special Skill has a different effect when charged with 100%/200% mana:

x1 Mana Charge:
・Deals 350% damage to the target.
・Each time the target activates their Special Skill during 3 turns, mana of all other enemies is reduced by -15%.

x2 Mana Charge:
・Increases the mana of all allies by 1%.
・The caster gets Taunt that prevents enemies from using Special Skills on the caster's allies for 5 turns. This effect can't be dispelled.","・マナチャージが100%/200%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:

x1マナチャージ:
・ターゲットに350%のダメージを与える。
・3ターンの間、ターゲットが特殊スキルを使用するたびに、その他の敵のマナが-15%減少する。

x2マナチャージ:
・仲間全員のマナが1%増加する。
・5ターンの間、術者が挑発のステータス効果を発動し、敵が術者の仲間に特殊スキルを使用できなくなる。この効果は解除できない。","","","",""
"magic_willow","Willow","--- Passives ---

- Health Recovery on Special -
When this character casts their Special Skill, they have a [#!]50%[#] chance to recover [#!]15%[#] health for all allies. If the Special Skill is fully charged, the chance is [#!]100%[#].

- FAILED: magic_mana_regen_stack_on_special -
lang_id resolution failed.","--- Passives ---

- 特殊スキルによるHP回復 -
このキャラクターが
特殊スキルを使用した場合、
[#!]50%[#]の確率で、仲間全員のHPを
[#!]15%[#]回復させる。
特殊スキルがフルチャージ
された場合は、確率が
[#!]100%[#]になる。","・Special Skill has a different effect when charged with 100%/200% mana:

x1 Mana Charge:
・Deals 175% damage to all enemies.
・Dispels status effect buffs that affect defense from all enemies.
・All enemies are immune to new status effect buffs that affect defense for 3 turns.

x2 Mana Charge:
・All allies receive 64 Burn damage over 5 turns.
・All allies receive 64 Burn damage over 5 turns.
・All allies receive 64 Burn damage over 5 turns.","・マナチャージが100%/200%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:

x1マナチャージ:
・敵全員に175%のダメージを与える。
・防御に影響するステータス効果バフを敵全員から解除する。
・3ターンの間、敵に新しく追加されるステータス効果を付与する防御バフを無効化する。

x2マナチャージ:
・5ターンの間、仲間全員に64の燃焼ダメージを与える。
・5ターンの間、仲間全員に64の燃焼ダメージを与える。
・5ターンの間、仲間全員に64の燃焼ダメージを与える。","","","",""
"magic_ray","Ray","--- Passives ---

- Mana on Special -
When this character casts their Special Skill, they have a [#!]50%[#] chance to recover [#!]10%[#] health for all allies. If the Special Skill is fully charged, the chance is [#!]100%[#].

- FAILED: magic_mana_regen_stack_on_special -
lang_id resolution failed.","--- Passives ---

- 特殊スキルによるマナ -
このキャラクターが
特殊スキルを使用した場合、
[#!]50%[#]の確率で、仲間全員のHPを
[#!]10%[#]回復させる。
特殊スキルがフルチャージ
された場合は、確率が
[#!]100%[#]になる。","・Special Skill has a different effect when charged with 100%/200% mana:

x1 Mana Charge:
・All enemies receive 603 Burn damage over 3 turns.
・All enemies get -34% defense against [##elementred]Fire[#] for 3 turns.

x2 Mana Charge:
・All allies receive 64 Burn damage over 5 turns.
・All allies receive 64 Burn damage over 5 turns.","・マナチャージが100%/200%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:

x1マナチャージ:
・3ターンの間、敵全員に603の燃焼ダメージを与える。
・3ターンの間、敵全員の[##elementred]炎属性[#]に対する防御力が-34%になる。

x2マナチャージ:
・5ターンの間、仲間全員に64の燃焼ダメージを与える。
・5ターンの間、仲間全員に64の燃焼ダメージを与える。","","","",""
"magic_camilla","Camilla","--- Passives ---

- Damage on Special -
When this character casts their Special Skill, they have a [#!]50%[#] chance to recover [#!]100%[#] health for all allies. If the Special Skill is fully charged, the chance is [#!]100%[#].

- FAILED: magic_mana_regen_stack_on_special -
lang_id resolution failed.","--- Passives ---

- 特殊スキルによるダメージ -
このキャラクターが
特殊スキルを使用した場合、
[#!]50%[#]の確率で、仲間全員のHPを
[#!]100%[#]回復させる。
特殊スキルがフルチャージ
された場合は、確率が
[#!]100%[#]になる。","・Special Skill has a different effect when charged with 100%/200% mana:

x1 Mana Charge:
・Boosts health of all allies by 400. Boosted health can exceed max HP.
・All allies get -98% defense against Special Skills for 3 turns.

x2 Mana Charge:
・Reduces max health of all enemies by 3600. The effect is stronger against targets with boosted health.
・All enemies receive 64 Burn damage over 5 turns.","・マナチャージが100%/200%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:

x1マナチャージ:
・仲間全員のHPを400回復する。ライフ値が最大HPを超えた場合は、一時的に最大HP値が増加する。
・3ターンの間、仲間全員の特殊スキルに対する防御力が-98%になる。

x2マナチャージ:
・敵全員の最大HPを3600減少させる。この効果はHPをブーストされたターゲットにも有効となる。
・5ターンの間、敵全員に64の燃焼ダメージを与える。","","","",""
"magic_ulius","Ulius","--- Passives ---

- Damage on Special -
When this character casts their Special Skill, they have a [#!]50%[#] chance to recover [#!]100%[#] health for all allies. If the Special Skill is fully charged, the chance is [#!]100%[#].

- FAILED: magic_mana_regen_stack_on_special -
lang_id resolution failed.","--- Passives ---

- 特殊スキルによるダメージ -
このキャラクターが
特殊スキルを使用した場合、
[#!]50%[#]の確率で、仲間全員のHPを
[#!]100%[#]回復させる。
特殊スキルがフルチャージ
された場合は、確率が
[#!]100%[#]になる。","・Special Skill has a different effect when charged with 100%/200% mana:

x1 Mana Charge:

x2 Mana Charge:","・マナチャージが100%/200%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:

x1マナチャージ:

x2マナチャージ:","","","",""
"magic_telonius","Telonius","--- Passives ---

- Damage on Special -
When this character casts their Special Skill, they have a [#!]50%[#] chance to recover [#!]100%[#] health for all allies. If the Special Skill is fully charged, the chance is [#!]100%[#].

- FAILED: magic_mana_regen_stack_on_special -
lang_id resolution failed.","--- Passives ---

- 特殊スキルによるダメージ -
このキャラクターが
特殊スキルを使用した場合、
[#!]50%[#]の確率で、仲間全員のHPを
[#!]100%[#]回復させる。
特殊スキルがフルチャージ
された場合は、確率が
[#!]100%[#]になる。","・Special Skill has a different effect when charged with 100%/200% mana:

x1 Mana Charge:
・All enemies take 50% increased damage from status ailments for 3 turns.
・All enemies receive 357 Poison damage over 3 turns. This effect can't be cleansed.

x2 Mana Charge:
・Recovers 75% health for the caster and nearby allies.
・The caster and nearby allies get 40% attack, and a further 64% increase every time they are hit during 5 turns, up to 64% attack.","・マナチャージが100%/200%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:

x1マナチャージ:
・3ターンの間、敵全員がステータス異常から受けるダメージが50%増加する。
・敵全員に357の毒ダメージを与える(3ターン)。この効果は浄化不可。

x2マナチャージ:
・術者と近くにいる仲間のライフを75%回復する。
・術者と近くにいる仲間の攻撃力が40%になる。さらに、5ターンの間、攻撃を受ける度に64%ずつ増加する。最大64%まで。","","","",""
"magic_vaishali","Vaishali","--- Passives ---

- Mana on Special -
When this character casts their Special Skill, they have a [#!]50%[#] chance to recover [#!]10%[#] health for all allies. If the Special Skill is fully charged, the chance is [#!]100%[#].

- FAILED: magic_mana_regen_stack_on_special -
lang_id resolution failed.","--- Passives ---

- 特殊スキルによるマナ -
このキャラクターが
特殊スキルを使用した場合、
[#!]50%[#]の確率で、仲間全員のHPを
[#!]10%[#]回復させる。
特殊スキルがフルチャージ
された場合は、確率が
[#!]100%[#]になる。","・Special Skill has a different effect when charged with 100%/200% mana:

x1 Mana Charge:
・All allies regenerate 1080 HP over 3 turns. This effect can't be dispelled.
・All allies get 30% attack for 3 turns. This effect can't be dispelled.

x2 Mana Charge:
・All enemies receive 64 Burn damage over 5 turns.
・All enemies receive 64 Burn damage over 5 turns.","・マナチャージが100%/200%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:

x1マナチャージ:
・仲間全員のHPが1080回復(3ターン)。この効果は解除不可
・3ターンの間、仲間全員の攻撃力が30%になる。この効果は解除できない。

x2マナチャージ:
・5ターンの間、敵全員に64の燃焼ダメージを与える。
・5ターンの間、敵全員に64の燃焼ダメージを与える。","","","",""
"magic_jett","Jett","--- Passives ---

- Health Recovery on Special -
When this character casts their Special Skill, they have a [#!]50%[#] chance to recover [#!]15%[#] health for all allies. If the Special Skill is fully charged, the chance is [#!]100%[#].

- FAILED: magic_mana_regen_stack_on_special -
lang_id resolution failed.","--- Passives ---

- 特殊スキルによるHP回復 -
このキャラクターが
特殊スキルを使用した場合、
[#!]50%[#]の確率で、仲間全員のHPを
[#!]15%[#]回復させる。
特殊スキルがフルチャージ
された場合は、確率が
[#!]100%[#]になる。","・Special Skill has a different effect when charged with 100%/200% mana:

x1 Mana Charge:
・Deals 290% damage to the target.
・The target receives 588 Poison damage over 3 turns.

x2 Mana Charge:
・Deals 300% damage to all enemies.
・All enemies receive 64 Burn damage over 5 turns.","・マナチャージが100%/200%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:

x1マナチャージ:
・ターゲットに290%のダメージを与える。
・3ターンの間、ターゲットに588の毒ダメージを与える。

x2マナチャージ:
・敵全員に300%のダメージを与える。
・5ターンの間、敵全員に64の燃焼ダメージを与える。","","","",""
"magic_lucy","Lucy","--- Passives ---

- Health Recovery on Special -
When this character casts their Special Skill, they have a [#!]50%[#] chance to recover [#!]15%[#] health for all allies. If the Special Skill is fully charged, the chance is [#!]100%[#].

- FAILED: magic_mana_regen_stack_on_special -
lang_id resolution failed.","--- Passives ---

- 特殊スキルによるHP回復 -
このキャラクターが
特殊スキルを使用した場合、
[#!]50%[#]の確率で、仲間全員のHPを
[#!]15%[#]回復させる。
特殊スキルがフルチャージ
された場合は、確率が
[#!]100%[#]になる。","・Special Skill has a different effect when charged with 100%/200% mana:

x1 Mana Charge:
・Deals 180% damage to the target.
・Each time the target activates their Special Skill during 3 turns, mana of all other enemies is reduced by -8%.

x2 Mana Charge:
・All allies receive 64 Burn damage over 5 turns.
・The caster gets Taunt that prevents enemies from using Special Skills on the caster's allies for 5 turns. This effect can't be dispelled.","・マナチャージが100%/200%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:

x1マナチャージ:
・ターゲットに180%のダメージを与える。
・3ターンの間、ターゲットが特殊スキルを使用するたびに、その他の敵のマナが-8%減少する。

x2マナチャージ:
・5ターンの間、仲間全員に64の燃焼ダメージを与える。
・5ターンの間、術者が挑発のステータス効果を発動し、敵が術者の仲間に特殊スキルを使用できなくなる。この効果は解除できない。","","","",""
"magic_roxia","Roxia","--- Passives ---

- Mana on Special -
When this character casts their Special Skill, they have a [#!]50%[#] chance to recover [#!]10%[#] health for all allies. If the Special Skill is fully charged, the chance is [#!]100%[#].

- FAILED: magic_mana_regen_stack_on_special -
lang_id resolution failed.","--- Passives ---

- 特殊スキルによるマナ -
このキャラクターが
特殊スキルを使用した場合、
[#!]50%[#]の確率で、仲間全員のHPを
[#!]10%[#]回復させる。
特殊スキルがフルチャージ
された場合は、確率が
[#!]100%[#]になる。","・Special Skill has a different effect when charged with 100%/200% mana:

x1 Mana Charge:
・Deals 175% damage to the target.
・The target receives 35% damage for all the damage their allies receive for 3 turns.

x2 Mana Charge:
・All allies receive 64 Burn damage over 5 turns.
・All allies receive 64 Burn damage over 5 turns.","・マナチャージが100%/200%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:

x1マナチャージ:
・ターゲットに175%のダメージを与える。
・3ターンの間、仲間が受けたダメージの35%をターゲットに与える。

x2マナチャージ:
・5ターンの間、仲間全員に64の燃焼ダメージを与える。
・5ターンの間、仲間全員に64の燃焼ダメージを与える。","","","",""
"masquerade_februus","Februus","--- Passives ---

- Resist Status Ailments -
This character has innate resistance against [#!]Burn[#].

- Cleanse on Minion Death -
This character is cleansed of status ailments when a Minion owned by them is destroyed.","--- Passives ---

- ステータス異常に抵抗 -
このキャラクターは[#!]燃焼[#]に対する耐性を最初から持つ

- ミニオンの死で浄化 -
所有するミニオンが倒されるたびに、このキャラクターのステータス異常を浄化する","・Destroys all Fiends from all allies.
・Cleanses status ailments from all allies.
・All allies regenerate 1400 HP over 5 turns. This effect can't be dispelled.
・All enemies receive 815 Poison damage over 5 turns. This effect can't be cleansed.","・仲間全員のフィエンドをすべて撃破する。
・仲間全員のステータス異常を浄化する。
・仲間全員のHPが1400回復(5ターン)。この効果は解除不可
・敵全員に815の毒ダメージを与える(5ターン)。この効果は浄化不可。","","","",""
"masquerade_carmenta","Carmenta","--- Passives ---

- Cleanse on Minion Death -
This character is cleansed of status ailments when a Minion owned by them is destroyed.","--- Passives ---

- ミニオンの死で浄化 -
所有するミニオンが倒されるたびに、このキャラクターのステータス異常を浄化する","・Spreads all of the target's cleansable status ailments to nearby enemies.
・The duration of status ailments is reset for the target and nearby enemies.
・Deals 5% damage to the target and minor damage to nearby enemies.","・ターゲットの浄化可能なすべてのステータス異常を近くにいる敵に波及させる。
・ターゲットと近くにいる敵のステータス異常の持続時間がリセットされる。
・ターゲットに5%のダメージを、近くにいる敵には小ダメージを与える。","","","",""
"masquerade_jana","Jana","--- Passives ---

- Cleanse on Minion Death -
This character is cleansed of status ailments when a Minion owned by them is destroyed.","--- Passives ---

- ミニオンの死で浄化 -
所有するミニオンが倒されるたびに、このキャラクターのステータス異常を浄化する","・Deals 100% damage to hit targets.
・All allies get -44% defense for 4 turns.","・攻撃したターゲットに100%のダメージを与える。
・4ターンの間、仲間全員の防御力が-44%になる。","","","",""
"masquerade_aradia","Aradia","--- Passives ---

- Cleanse on Minion Death -
This character is cleansed of status ailments when a Minion owned by them is destroyed.","--- Passives ---

- ミニオンの死で浄化 -
所有するミニオンが倒されるたびに、このキャラクターのステータス異常を浄化する","・Reduces max health of all enemies by 3440. The effect is stronger against targets with boosted health.
・All enemies receive 744 Burn damage over 4 turns.
・All enemies get 25% decrease for any boosted health received for 4 turns.","・敵全員の最大HPを3440減少させる。この効果はHPをブーストされたターゲットにも有効となる。
・4ターンの間、敵全員に744の燃焼ダメージを与える。
・4ターンの間、敵全員のブーストされたHPの回復量が25%減少する。","","","",""
"masquerade_umbria","Umbria","--- Passives ---

- Cleanse on Minion Death -
This character is cleansed of status ailments when a Minion owned by them is destroyed.","--- Passives ---

- ミニオンの死で浄化 -
所有するミニオンが倒されるたびに、このキャラクターのステータス異常を浄化する","・Deals 450% damage to the target.
・The Spreading Shadow Fiend generates a clone of itself to nearby enemies every 60 turns.
・The Spreading Shadow Fiend generates a clone of itself to nearby enemies every 2 turns.
・The Spreading Shadow Fiend generates a clone of itself to nearby enemies every 2 turns.","・ターゲットに450%のダメージを与える。
・影のフィエンドは60ターン間に、自らのクローンを近くにいる敵に生成する。
・影のフィエンドは2ターン間に、自らのクローンを近くにいる敵に生成する。
・影のフィエンドは2ターン間に、自らのクローンを近くにいる敵に生成する。","","","",""
