"hero_id","hero_name","passive_en","passive_ja","ss_en","ss_ja","extra_en_1","extra_ja_1","extra_en_2","extra_ja_2"
"fire_god_russell","Russell","--- Passives ---

- Resist Burn -
This character has innate resistance against [#!]Burn[#].

- FAILED: mana_on_enemy_burn -
lang_id resolution failed.","--- Passives ---

- 燃焼耐性 -
このキャラクターは[#!]燃焼[#]に対する耐性を最初から持つ","・Deals 400% damage to the target.
・This Special Skill never misses its targets.
・The target and nearby enemies receive 381 Burn damage over 3 turns. This effect can't be cleansed.
・[##elementred]Element Link[#] gives 10% increase for any healing received for all [##elementred]Fire[#] allies for 4 turns. This effect can't be dispelled.","・ターゲットに400%のダメージを与える。
・この特殊スキルはターゲットに必ず命中する。
・3ターンの間、ターゲットと近くにいる敵に381の燃焼ダメージを与える。この効果は浄化できない。
・4ターンの間、[##elementred]属性リンク[#]によって、[##elementred]炎属性[#]の仲間全員の回復量が10%増加する。この効果は解除できない。","","","",""
"ninja_topaz","Topaz","","","・Special Skill has a different effect when charged with 100%/200%/300% mana:

x1 Mana Charge:
・Deals 310% damage to the target.
・Destroys all Minions from the target. This effect damages Mega Minions.
・All allies get 640% mana for each destroyed Fiend.

x2 Mana Charge:
・Deals 350% damage to the target and nearby enemies.
・Destroys all Minions from the target and nearby enemies. This effect damages Mega Minions.
・All allies get 640% mana for each destroyed Fiend.

x3 Mana Charge:
・Deals 390% damage to all enemies.
・Destroys all Minions from all enemies and damages all Mega Minions.
・All allies get 640% mana for each destroyed Fiend.","・マナチャージが100%/200%/300%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:

x1マナチャージ:
・ターゲットに310%のダメージを与える。
・ターゲットのミニオンをすべて撃破する。この効果はメガミニオンにもダメージを与える。
・フィエンドが倒される毎に、仲間全員のマナが640%回復する。

x2マナチャージ:
・ターゲットと近くにいる敵に350%のダメージを与える。
・ターゲットと近くにいる敵のミニオンをすべて撃破する。この効果はメガミニオンにもダメージを与える。
・フィエンドが倒される毎に、仲間全員のマナが640%回復する。

x3マナチャージ:
・敵全員に390%のダメージを与える。
・敵全員のミニオンをすべて撃破し、全メガミニオンにダメージを与える。
・フィエンドが倒される毎に、仲間全員のマナが640%回復する。","","","",""
"ninja_ruby","Ruby","","","・Special Skill has a different effect when charged with 100%/200%/300% mana:

x1 Mana Charge:
・Deals 290% damage to the target.
・Reduces the mana of the target by -25%.
・The target gets -13.5% mana generation for 2 turns.

x2 Mana Charge:
・Deals 330% damage to the target and nearby enemies.
・Reduces the mana of the target and nearby enemies by -50%.
・The target and nearby enemies get -24% mana generation for 3 turns.

x3 Mana Charge:
・Deals 370% damage to all enemies.
・Reduces the mana of all enemies by -100%.
・All enemies are immune to new status effect buffs for 4 turns. Attempted mana generation buffs will be replaced by 32% mana generation for 32 turns.","・マナチャージが100%/200%/300%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:

x1マナチャージ:
・ターゲットに290%のダメージを与える。
・ターゲットのマナが-25%減少する。
・2ターンの間、ターゲットのマナ生成が-13.5%になる。

x2マナチャージ:
・ターゲットと近くにいる敵に330%のダメージを与える。
・ターゲットと近くにいる敵のマナが-50%減少する。
・3ターンの間、ターゲットと近くにいる敵のマナ生成が-24%になる。

x3マナチャージ:
・敵全員に370%のダメージを与える。
・敵全員のマナが-100%減少する。
・4ターンの間、敵全員が新たなステータス効果バフの影響を受けなくなる。マナ生成バフを発動しようとすると32ターンの間、マナ生成が32%になる。","Targetable means characters that aren't defeated, ghosts, or affected by invisibility, abyss, or any similar effect.","「ターゲット可能」とは、戦闘不能になっていないキャラクターやゴーストではないユニット、不可視や奈落の底といった効果を受けていないユニットを意味する。","Targetable means characters that aren't defeated, ghosts, or affected by invisibility, abyss, or any similar effect.","「ターゲット可能」とは、戦闘不能になっていないキャラクターやゴーストではないユニット、不可視や奈落の底といった効果を受けていないユニットを意味する。"
"ninja_zircon","Zircon","","","・Special Skill has a different effect when charged with 100%/200%/300% mana:

x1 Mana Charge:
・All allies regenerate 296 HP over 2 turns. This effect can't be dispelled.
・All allies get 124% defense, and a further 5% increase every time they are hit during 2 turns, up to 40% defense.
・All allies are immune to buff dispels and reallocations for 2 turns.

x2 Mana Charge:
・All allies receive 64 Burn damage over 3 turns.
・All allies receive 64 Burn damage over 3 turns.
・All allies receive 64 Burn damage over 3 turns.

x3 Mana Charge:
・All allies regenerate 1400 HP over 4 turns. This effect can't be dispelled.
・All allies get 154% defense, and a further 5% increase every time they are hit during 4 turns, up to 40% defense.
・All allies receive 64 Burn damage over 4 turns.","・マナチャージが100%/200%/300%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:

x1マナチャージ:
・仲間全員のHPが296回復(2ターン)。この効果は解除不可
・2ターンの間、仲間全員の防御力が124%になる。さらに、攻撃を受けるたびに5%ずつ増加する。最大40%まで。
・2ターンの間、仲間全員がバフ解除および再割り当てに耐性を持つ。

x2マナチャージ:
・3ターンの間、仲間全員に64の燃焼ダメージを与える。
・3ターンの間、仲間全員に64の燃焼ダメージを与える。
・3ターンの間、仲間全員に64の燃焼ダメージを与える。

x3マナチャージ:
・仲間全員のHPが1400回復(4ターン)。この効果は解除不可
・4ターンの間、仲間全員の防御力が154%になる。さらに、攻撃を受けるたびに5%ずつ増加する。最大40%まで。
・4ターンの間、仲間全員に64の燃焼ダメージを与える。","The immunity also includes this effect itself.","耐性には、この効果自体も含まれる。","",""
"ninja_peridot","Peridot","","","・Special Skill has a different effect when charged with 100%/200%/300% mana:

x1 Mana Charge:
・Deals 240% damage to the target.
・The target receives 220 Poison damage over 2 turns.
・The target gets -135% accuracy for 2 turns.

x2 Mana Charge:
・Deals 280% damage to the target and nearby enemies.
・The target and nearby enemies receive 64 Burn damage over 3 turns. This effect can't be cleansed.
・The target and nearby enemies receive 64 Burn damage over 3 turns. This effect can't be cleansed.

x3 Mana Charge:
・Deals 320% damage to all enemies.
・All enemies receive 764 Poison damage over 4 turns.
・All enemies get -154% accuracy for 4 turns.","・マナチャージが100%/200%/300%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:

x1マナチャージ:
・ターゲットに240%のダメージを与える。
・2ターンの間、ターゲットに220の毒ダメージを与える。
・2ターンの間、ターゲットの命中率が-135%になる。

x2マナチャージ:
・ターゲットと近くにいる敵に280%のダメージを与える。
・3ターンの間、ターゲットと近くにいる敵に64の燃焼ダメージを与える。この効果は浄化できない。
・3ターンの間、ターゲットと近くにいる敵に64の燃焼ダメージを与える。この効果は浄化できない。

x3マナチャージ:
・敵全員に320%のダメージを与える。
・4ターンの間、敵全員に764の毒ダメージを与える。
・4ターンの間、敵全員の命中率が-154%になる。","Chance to miss also applies to offensive Special Skills.","特殊スキルが不発に終わる可能性は、攻撃系の特殊スキルに対しても適用される。","Chance to miss also applies to offensive Special Skills.","特殊スキルが不発に終わる可能性は、攻撃系の特殊スキルに対しても適用される。"
"ninja_quartz","Quartz","","","・Special Skill has a different effect when charged with 100%/200%/300% mana:

x1 Mana Charge:
・All allies regenerate 480 HP over 2 turns. This effect can't be dispelled.
・All allies get 34% attack for 2 turns.

x2 Mana Charge:
・All allies receive 64 Burn damage over 3 turns.
・All allies receive 64 Burn damage over 3 turns.

x3 Mana Charge:
・All allies regenerate 1376 HP over 4 turns. This effect can't be dispelled.
・All allies get 54% attack for 4 turns.","・マナチャージが100%/200%/300%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:

x1マナチャージ:
・仲間全員のHPが480回復(2ターン)。この効果は解除不可
・2ターンの間、仲間全員の攻撃力が34%になる。

x2マナチャージ:
・3ターンの間、仲間全員に64の燃焼ダメージを与える。
・3ターンの間、仲間全員に64の燃焼ダメージを与える。

x3マナチャージ:
・仲間全員のHPが1376回復(4ターン)。この効果は解除不可
・4ターンの間、仲間全員の攻撃力が54%になる。","","","",""
"nature_god_balbar","Balbar","--- Passives ---

- Resist Burn -
This character has innate resistance against [#!]Burn[#].

- Health Recovery on Buff Received -
This character recovers [#!]5%[#] health when they receive a buff or a positive stack.","--- Passives ---

- 燃焼耐性 -
このキャラクターは[#!]燃焼[#]に対する耐性を最初から持つ

- バフを受けるごとのライフ回復 -
バフまたはプラスの累積状態の間、このキャラクターのライフが[#!]5%[#]回復する","・Deals 320% damage to the target.
・The target falls [#!]asleep[#] and receives 160% increased damage while sleeping.
・[##elementgreen]Element Link[#] gives 10% increase for any healing received for all [##elementgreen]Nature[#] allies for 4 turns. This effect can't be dispelled.","・ターゲットに320%のダメージを与える。
・ターゲットが[#!]睡眠状態[#]となる。眠っている間は被ダメージが160%増加する。
・4ターンの間、[##elementgreen]属性リンク[#]によって、[##elementgreen]自然属性[#]の仲間全員の回復量が10%増加する。この効果は解除できない。","A sleeping character cannot gain mana or attack.

・ The sleeping target is woken once it takes damage. This excludes damage from Minions, Fiends, Mega Minions and Mega Fiends.

・ This effect is uncleansable.","睡眠状態のキャラクターは、マナの獲得や攻撃ができない。

・眠っているターゲットは、ミニオン、フィエンド、メガミニオン、メガフィエンド以外からのダメージを受けると目を覚ます。

・この効果は浄化できない。","",""
"castle_wolf_quenell","Quenell","","","・Deals 320% damage to the target and nearby enemies.
・The caster gets [#!]Sticky Surface[#] for -60 turns. This effect can't be dispelled.
[*][#!]Sticky Surface[#]: Steals -60 random dispellable buff or Growth effect from an attacking enemy.
・The caster regenerates 1040 HP over 3 turns.","・ターゲットと近くにいる敵に320%のダメージを与える。
・-60ターンの間、術者が[#!]粘着層[#]を獲得する。この効果は解除できない。
[*][#!]粘着層[#]：攻撃を仕掛けてきた敵から、ランダムで-60個の解除可能なバフまたは成長効果を奪う。
・3ターンの間、術者のHPが1040回復する。","","","",""
"castle_wolf_ludwig","Ludwig","","","・The caster gets Taunt that prevents enemies from using Special Skills on the caster's allies for 6 turns. This effect can't be dispelled.
・[#!]Enhanced Defense Ailment[#]: The target gets -98% defense against Special Skills. This effect lasts until the target takes damage from a Special Skill once.
[*] After the [#!]Enhanced Defense Ailment[#] ends or is removed or replaced, dispels all status effect buffs on the target.
・Nearby allies receive mana each turn for 6 turns. Received mana increases each turn until the last turn, when 4% mana is received.","・6ターンの間、術者が挑発のステータス効果を発動し、敵が術者の仲間に特殊スキルを使用できなくなる。この効果は解除できない。
・[#!]強化防御異常[#]：特殊スキルに対するターゲットの防御力が-98%になる。この効果は、ターゲットが特殊スキルにより1回ダメージを受けるまで継続する。
[*][#!]強化防御異常[#]が終了するか、解除されるか、置き換えられると、そのターゲットの全ステータス効果バフも解除される。
・6ターンの間、近くにいる仲間がターン毎にマナを獲得する。このマナはターン毎に増加し、1ターンに増加するマナが4%になるまでこの効果は継続する。","","","",""
"castle_wolf_wolfgang","Wolfgang","","","・Deals 250% damage to all enemies.
・The caster reduces all received damage by -102% for 4 turns.
・All allies regenerate 880 HP over 4 turns. This effect can't be dispelled.","・敵全員に250%のダメージを与える。
・4ターンの間、術者の受けるダメージが-102%になる。
・仲間全員のHPが880回復(4ターン)。この効果は解除不可","","","",""
"castle_wolf_esme","Esme","","","・Boosts health of all allies by 650. Boosted health can exceed max HP.
・Destroys all Fiends from all allies.
・If an ally had Fiends they will be immune to new Fiends for 32 turns.","・仲間全員のHPを650回復する。ライフ値が最大HPを超えた場合は、一時的に最大HP値が増加する。
・仲間全員のフィエンドをすべて撃破する。
・仲間がフィエンドを保有する場合、32ターンに渡って、仲間の新たなフィエンドを無効化する。","","","",""
"castle_wolf_ferant","Ferant","","","・The caster and nearby allies counterattack with 115% of the damage received for 5 turns. This effect cannot be dispelled.
・The caster and nearby allies decrease 20% mana from the attacker on each counterattack for 5 turns. The effect gets diminished for consecutive activations during the same turn.","・5ターンの間、術者と付近の仲間が受けたダメージの115%で反撃する。この効果は解除できない。
・5ターンの間、術者と近くにいる仲間が反撃するたびに、攻撃者のマナを20%減少させる。同じターン中に連続して実行した場合、効果は減少する。","","","",""
"castle_wolf_bertulf","Bertulf","","","・All allies get 100% normal attack for 4 turns. This effect can be active in addition to effects that alter attack in general. Normal attacks can have a total maximum of 160% increased power while this effect is active.","・4ターンの間、仲間全員の通常攻撃が100%になる。この効果は、通常攻撃を変化させる一般的な効果とは別に有効化することができる。この効果が有効な間、通常攻撃は最大で160%まで増加できる。","","","",""
"castle_raven_wren","Wren","","","・The damage and the amount of enemies targeted will increase based on ally attack buffs:
[*]If at least 5 allies currently on the battlefield have attack buffs, the damage will increase to 240% and it will affect nearby enemies.
・All [##elementred]Fire[#] allies get -34% attack for 3 turns.","・仲間の攻撃バフに応じて、敵に与えるダメージと攻撃対象になる敵の数が増加する。
[*]戦場にいる仲間のうち最低5人が攻撃バフを受けている場合、ダメージが240%増加し、ターゲットの近くにいる敵にもダメージを与える。
・3ターンの間、[##elementred]炎属性[#]の仲間全員の攻撃力が-34%になる。","","","",""
"castle_raven_aderyn","Aderyn","","","・Recovers 32% health for all allies.
・All enemies get 50% increase for any healing received for 4 turns. This effect can't be dispelled.","・仲間全員のライフを32%回復する。
・4ターンの間、敵全員の回復量が50%になる。この効果は解除できない。","","","",""
"holy_god_hanitra","Hanitra","--- Passives ---

- Resist Burn -
This character has innate resistance against [#!]Burn[#].

- Mana on Buff Received -
This character gains [#!]5%[#] mana when they receive a buff or a positive stack.","--- Passives ---

- 燃焼耐性 -
このキャラクターは[#!]燃焼[#]に対する耐性を最初から持つ

- バフを受けるごとのマナ -
バフまたはプラスの累積状態の間、このキャラクターのマナが[#!]5%[#]増加する。","・All allies get 45% chance to dodge Special Skills for 3 turns. Each dodge boosts health by 1720. Boosted health can exceed max HP.
・All enemies receive Mana Corruption for 3 turns. Each time an afflicted enemy receives mana from an additional source, they receive 721 damage.
・[##elementyellow]Element Link[#] gives 10% increase for any healing received for all [##elementyellow]Holy[#] allies for 4 turns. This effect can't be dispelled.","・3ターンの間、仲間全員が45%の確率で特殊スキルを回避する。回避成功のたびに、ライフが1720回復する。ライフ値が最大HPを超えた場合は、一時的に最大HP値が増加する。
・3ターンの間、敵全員がマナ崩壊の影響を受ける。マナ崩壊の影響に苦しむいずれかの敵が追加のマナ供給源からマナを入手するたびに、敵全員に721ダメージが付与される。
・4ターンの間、[##elementyellow]属性リンク[#]によって、[##elementyellow]聖属性[#]の仲間全員の回復量が10%増加する。この効果は解除できない。","","","",""
"gargoyle_gaillard","Gaillard","--- Passives ---

- Gargoyle's Stoneskin -
Every time this Gargoyle casts a Special Skill, their Stoneskin hardens. The next 64 times they receive damage, it is dropped to 1. This effect can't be dispelled.","--- Passives ---

- ガーゴイルの石膚 -
このガーゴイルが特殊スキルを発動するたびに、彼らの石膚が強化される。次の64回に渡って、受けるダメージが1に低下する。この効果は解除できない。","・Deals 540% damage to the target.
・All allies are immune to incoming negative effects and damage from Fiends for 4 turns.
・All allies are immune to new Fiends for 4 turns.","・ターゲットに540%のダメージを与える。
・4ターンの間、仲間全員がフィエンドからマイナスの影響とダメージを受けない。
・4ターンの間、仲間全員が新たなフィエンドをすべて無効化する。","","","",""
"gargoyle_penolite","Peñolite","--- Passives ---

- Gargoyle's Stoneskin -
Every time this Gargoyle casts a Special Skill, their Stoneskin hardens. The next 64 times they receive damage, it is dropped to 1. This effect can't be dispelled.","--- Passives ---

- ガーゴイルの石膚 -
このガーゴイルが特殊スキルを発動するたびに、彼らの石膚が強化される。次の64回に渡って、受けるダメージが1に低下する。この効果は解除できない。","・Deals 245% damage to all enemies.
・Deals 200% damage against Minion and Fiend Summoners.
・All enemies get 50% increase for any healing received for 4 turns. This effect can't be dispelled.","・敵全員に245%のダメージを与える。
・ミニオンとフィエンドのサモン者に、200%のダメージを与える。
・4ターンの間、敵全員の回復量が50%になる。この効果は解除できない。","","","",""
"s4_zekena","Zekena","--- Passives ---

- Increase Buff Duration -
Duration of the first [#!]24[#] buffs this character receives from Special Skills is increased by [#!]-99.2[#] turn.","--- Passives ---

- バフの持続時間の増加 -
このキャラクターが特殊スキルによって獲得した最初の[#!]24[#]個のバフの持続時間が、[#!]-99.2[#]ターン分増加する。","・Deals 300% damage per each [##elementpurple]Dark[#] shield on the board to all enemies, up to 44% damage in total.","・ボード上に[##elementpurple]闇属性[#]の盾が出現する度に、敵全員に300%の追加ダメージを与える。付与ダメージの上限は合計44%まで。","This effect targets the same enemy as the first hit if there are no other valid targets.","有効な他のターゲットがいない場合、最初の攻撃を受けた敵をもう一度攻撃する。","",""
"s4_exeera","Exeera","--- Passives ---

- Start Battle With Mana -
This character receives [#!]64%[#] mana at the start of the battle.","--- Passives ---

- マナ満タンでバトルを開始 -
バトル開始時に、このキャラクターがマナを[#!]64%[#]獲得する。","・All enemies receive 1.5 Water damage, and an increase of 1.5 damage per each [##elementblue]Ice[#] shield on the board over 3 turns, up to 1.5 damage. This effect is uncleansable for all [##elementred]Fire[#] enemies.","・敵全員が、1.5水ダメージを受ける。さらに、3ターンにわたって、ボード上にある[##elementblue]氷[#]の盾1枚につき、1.5ダメージが追加され、最大1.5ダメージを与える。全ての[##elementred]炎属性[#]の敵は、この効果を浄化できない。","","","",""
"christmas_mr_pengi","Mr. Pengi","","","・Deals 5% damage to all allies.
・All enemies receive 177 Frost damage over 3 turns.
・Summons an Elf Minion for the caster and nearby allies with 10% HP and 10% attack inherited from the caster.
・Summons an Elf Minion for the caster and nearby allies with 5% HP and 10% attack inherited from the caster.","・仲間全員に5%のダメージを与える。
・3ターンの間、敵全員に177フロストダメージを与える。
・術者のHPの10%と攻撃力の10%を持つエルフミニオンを、術者と近くにいる仲間にサモンする。
・術者のHPの5%と攻撃力の10%を持つエルフミニオンを、術者と近くにいる仲間にサモンする。","","","",""
"dark_god_viscaro","Viscaro","--- Passives ---

- Resist Negative Minion Effects -
This character has innate resistance against incoming [#!]negative effects and damage from Minions[#].

- Cursed Sapling Summoner -
When an enemy summons any Minions by a Special Skill, this character summons a Cursed Sapling Fiend for that enemy.","--- Passives ---

- マイナスのミニオン効果耐性 -
このキャラクターは、[#!]ミニオンによるマイナスの影響とダメージ[#]への耐性を最初から持つ。

- 呪われた若木のフィエンドサモン者 -
敵が特殊スキルによってミニオンをサモンした場合、このキャラクターがその敵に対して呪われた若木のフィエンドをサモンする","・Deals 280% damage to all enemies.
・Damage bypasses target's Minions.
・[##elementpurple]Element Link[#] gives all [##elementpurple]Dark[#] allies 110% attack for 4 turns. This effect can't be dispelled.
・Summons a Cursed Sapling Fiend for all enemies. The Fiend damages its target with 8% attack every turn.

・The Cursed Sapling Fiend absorbs healing. It disappears after absorbing a healing amount equal to 0% of its target's max health.

・ Attacks from a Cursed Sapling Fiend deal extra damage if the target has Minions.","・敵全員に280%のダメージを与える。
・ダメージはターゲットの持つミニオンを貫通する。
・4ターンの間、[##elementpurple]属性リンク[#]により、[##elementpurple]闇属性[#]の仲間全員の攻撃力が110%になる。この効果は解除できない。
・呪われた若木のフィエンドを敵全員にサモンする。このフィエンドはターン毎に、8%の攻撃力でターゲットにダメージを与える。

・呪われた若木のフィエンドは回復を吸収し、ターゲットの最大ライフの0%に等しいライフを吸収すると消滅する。

・ターゲットがミニオンを保有している場合に呪われた若木のフィエンドが攻撃すると、追加のダメージを与える。","","","",""
"s5_sobek","Sobek","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Deals 290% damage to all enemies.
・The attack has a 100% chance to bypass defensive buffs.","・敵全員に290%のダメージを与える。
・攻撃時に100%の確率で、敵の防御バフを無効化する。","","","",""
"s5_hathor","Hathor","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Boosts health of all allies by 480. Boosted health can exceed max HP.
・All allies are immune to new status ailments for 4 turns.","・仲間全員のHPを480回復する。ライフ値が最大HPを超えた場合は、一時的に最大HP値が増加する。
・4ターンの間、仲間全員が新たなステータス異常を受けない。","","","",""
"s5_eset","Eset","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Deals 250% damage per each [##elementpurple]Dark[#] shield on the board to all enemies, up to 250% damage in total.
・Alters the power of all [##elementyellow]Holy[#] shields on the board. When an attacking Hero casts the special, the shields become enhanced and give 64% more mana. When a defending Hero casts the special, the shields become weakened and give 64% less mana.","・ボード上に[##elementpurple]闇属性[#]の盾が出現する度に、敵全員に250%の追加ダメージを与える。付与ダメージの上限は合計250%まで。
・ボード上にあるすべての[##elementyellow]聖属性[#]の盾を変容する。攻撃側の英雄が特殊スキルを使用すると、盾が強化され、マナが64%になる。防衛側の英雄が特殊スキルを使用すると、盾が弱体化され、マナが64%になる。","This effect targets the same enemy as the first hit if there are no other valid targets.","有効な他のターゲットがいない場合、最初の攻撃を受けた敵をもう一度攻撃する。","",""
"s5_maat","Ma'at","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Deals 195% damage to all enemies.
・All enemies get -34% defense for 3 turns. This effect can't be dispelled.
・All [##elementred]Fire[#] enemies get -24% attack for 3 turns. This effect can't be cleansed.","・敵全員に195%のダメージを与える。
・3ターンの間、敵全員の防御力が-34%になる。この効果は解除できない。
・3ターンの間、[##elementred]炎属性[#]の敵全員の攻撃力が-24%になる。この効果は浄化できない。","","","",""
"s5_set","Set","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・All enemies receive 471 Poison damage over 3 turns.
・If the caster is defeated in the next 3 turns, all allies get -5% mana.
・Summons a Dark Soldier Minion for all allies with 40% HP and 33% attack inherited from the caster.
・Summons a Dark Soldier Minion for all allies with 40% HP and 40% attack inherited from the caster.","・3ターンの間、敵全員に471の毒ダメージを与える。
・術者が次の3ターン以内に倒された場合、仲間全員のマナが-5%になる。
・術者のHPの40%と攻撃力の33%を持つ闇の兵士ミニオンを仲間全員分サモンする。
・術者のHPの40%と攻撃力の40%を持つ闇の兵士ミニオンを仲間全員分サモンする。","","","",""
"s5_sekhmet","Sekhmet","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Deals 450% damage to the target.","・ターゲットに450%のダメージを与える。","","","",""
"s5_horus","Horus","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Deals 250% damage to the target and nearby enemies.
・Reduces max health of the target and nearby enemies by 80 over 3 turns. The effect is stronger against targets with boosted health.","・ターゲットと近くにいる敵に250%のダメージを与える。
・3ターンの間、ターゲットと近くにいる敵の最大HPを80減少させる。この効果はHPをブーストされたターゲットにも有効となる。","Max health can't get lower than 80% of the original max health.

・ Any boosted health is reduced by an additional 640 per turn.","最大ライフは元の最大値の80%以下にはできない。

・HPがブーストされた場合は、ターン毎に、さらに640減少する。","",""
"s5_scoratek","Scoratek","--- Passives ---

- Effects on Special Skill -
[#!]100%[#] chance to perform the following actions when this character casts their Special Skill:","--- Passives ---

- 特殊スキルの効果 -
このキャラクターが特殊
スキルを使用すると、[#!]100%[#]の
確率で次の効果を発揮できる：","・Deals 190% damage to the target.
・Summons a Scarab Bomb Fiend for the target. The Fiend damages the enemy with 38% attack every turn.

・The Scarab Bomb Fiend absorbs healing and disappears when it has absorbed health equal to 30% of its owner's max health.
・Summons a Scarab Bomb Fiend for the target. The Fiend damages the enemy with 38% attack every turn.
[*]The Scarab Bomb Fiend absorbs healing and disappears when it has absorbed health equal to 24% of its owner's max health.
・The Scarab Bomb Fiend explodes after 3 turns, dealing 80 damage to its target and minor damage to nearby enemies.","・ターゲットに190%のダメージを与える。
・ターゲットにコガネムシ爆弾のフィエンドをサモンする。フィエンドは、ターン毎に38%の攻撃力で敵にダメージを与える。

・コガネムシ爆弾のフィエンドは回復を吸収し、所有者の最大HPの30%に等しいライフを吸収すると消滅する。
・ターゲットにコガネムシ爆弾のフィエンドをサモンする。フィエンドは、ターン毎に38%の攻撃力で敵にダメージを与える。
[*]コガネムシ爆弾のフィエンドは回復を吸収し、所有者の最大HPの24%に等しいライフを吸収すると消滅する。
・コガネムシ爆弾のフィエンドは、3ターン後に爆発し、ターゲットに80ダメージ、近くにいる敵に小ダメージを与える。","","","",""
"ice_god_iris","Iris","--- Passives ---

- Resist Burn -
This character has innate resistance against [#!]Burn[#].

- Mana on Dispel -
This character receives [#!]10%[#] mana each time a buff is dispelled from them. This effect can activate only once per turn.","--- Passives ---

- 燃焼耐性 -
このキャラクターは[#!]燃焼[#]に対する耐性を最初から持つ

- 解除時マナ増加 -
バフが解除されるたびに、このキャラクターのマナが[#!]10%[#]増加する。この効果を発動できるのは、1ターンにつき1回まで。","・Deals 405% damage to the target and minor damage to nearby enemies.
・Dispels buffs from the target and nearby enemies at the end of each turn for 3 turns.
・[##elementblue]Element Link[#] gives all [##elementblue]Ice[#] allies 110% attack for 4 turns. This effect can't be dispelled.","・ターゲットに405%ダメージ、近くにいる敵に小ダメージを与える。
・各ターン終了時に、ターゲットと近くにいる敵のバフを解除する(3ターン)。
・4ターンの間、[##elementblue]属性リンク[#]により、[##elementblue]氷属性[#]の仲間全員の攻撃力が110%になる。この効果は解除できない。","","","",""
"s4_kravekrush","Kravekrush","--- Passives ---

- Start Battle With Mana -
This character receives [#!]64%[#] mana at the start of the battle.","--- Passives ---

- マナ満タンでバトルを開始 -
バトル開始時に、このキャラクターがマナを[#!]64%[#]獲得する。","・Deals 430% damage to the target and minor damage to nearby enemies.
・All active status ailments are uncleansable for all enemies for the remaining turns of the status ailment.
・All enemies can't revive their allies or themselves for 5 turns.
・All enemies can't receive new status effects that would resurrect them for 5 turns.","・ターゲットに430%ダメージ、近くにいる敵に小ダメージを与える。
・ステータス異常の残り有効ターン中、敵全員に対して発動中のすべてのステータス異常が浄化不可になる。
・5ターンの間、敵全員が仲間や自身を復活させることができない。
・5ターンの間、敵全員が自身を復活させるステータス効果を新たに受けることができない。","","","",""
"castle_raven_lewena","Lewena","","","・Deals 260% damage to all enemies.
・All active status ailments are uncleansable for all enemies for the remaining turns of the status ailment.
・Blocks Talent Skill activation for all enemies for 6 turns.","・敵全員に260%のダメージを与える。
・ステータス異常の残り有効ターン中、敵全員に対して発動中のすべてのステータス異常が浄化不可になる。
・6ターンの間、全ての敵がアビリティスキルを使用できないようブロックする","","","",""
"castle_raven_rayne","Rayne","","","・Deals 400% damage to the target.
・The target receives 1300 Poison damage over 5 turns.","・ターゲットに400%のダメージを与える。
・5ターンの間、ターゲットに1300の毒ダメージを与える。","","","",""
"castle_raven_eloise","Eloise","","","・Deals 270% damage to all enemies.
・Destroys all Minions from all enemies and damages all Mega Minions.
・If an enemy had Minions they will resist new Minions for 32 turns.","・敵全員に270%のダメージを与える。
・敵全員のミニオンをすべて撃破し、全メガミニオンにダメージを与える。
・敵がミニオンを保有する場合、32ターンに渡って、敵の新たなミニオンを無効化する。","","","",""
